1,牛津大学,英国
2,哈佛大学,美国
3,斯坦福大学,美国
3,剑桥大学,英国
5,麻省理工学院,美国
6,加州理工学院,美国
7,普林斯顿大学,美国
8,加州大学伯克利分校,美国
9,耶鲁大学,美国
10,帝国理工学院,英国
11,哥伦比亚大学,美国
11,苏黎世联邦理工学院,瑞士
13,芝加哥大学,美国
14,宾夕法尼亚大学,美国
15,约翰霍普金斯大学,美国
16,清华大学,中国
17,北京大学,中国
18,多伦多大学,加拿大
19,新加坡国立大学,新加坡
20,康奈尔大学,美国
21,加州大学洛杉矶分校,美国
22,伦敦大学学院,英国
23,密歇根大学,美国
24,纽约大学,美国
25,杜克大学,美国
26,西北大学,美国
26,华盛顿大学,美国
28,卡内基梅隆大学,美国
29,爱丁堡大学,英国
30,慕尼黑工业大学,德国
31,香港大学,中国
32,加州大学圣地亚哥分校,美国
33,慕尼黑大学,德国
34,墨尔本大学,澳大利亚
35,伦敦国王学院,英国
36,南洋理工大学,新加坡
37,伦敦政治经济学院,英国
38,佐治亚理工学院,美国
39,东京大学,日本
40,不列颠哥伦比亚大学,加拿大
41,洛桑联邦理工学院,瑞士
42,鲁汶大学,比利时
43,海德堡大学,德国
44,莫纳什大学,澳大利亚
45,香港中文大学,中国
46,麦吉尔大学,加拿大
47,巴黎文理研究大学,法国
48,伊利诺伊大学香槟分校,美国
49,卡罗林斯卡学院,瑞典
50,德克萨斯大学奥斯汀分校,美国
51,复旦大学,中国
52,上海交通大学,中国
53,昆士兰大学,澳大利亚
54,曼彻斯特大学,英国
54,悉尼大学,澳大利亚
56,首尔大学,韩国
57,华盛顿大学圣路易斯,美国
58,香港科技大学,中国
59,瓦格宁根大学,荷兰
60,阿姆斯特丹大学,荷兰
61,布朗大学,美国
62,澳大利亚国立大学,澳大利亚
63,加州大学戴维斯分校,美国
64,加州大学圣巴巴拉分校,美国
65,南加利福尼亚大学,美国
66,乌德勒支大学,荷兰
67,浙江大学,中国
68,京都大学,日本
69,北卡罗莱纳大学教堂山分校,美国
70,代尔夫特理工大学,荷兰
71,波士顿大学,美国
71,新南威尔士大学,澳大利亚
73,柏林夏里特医学院,德国
74,中国科学技术大学,中国
75,格罗宁根大学,荷兰
76,布里斯托大学,英国
77,莱顿大学,荷兰
78,延世大学,韩国
79,香港理工大学,中国
80,鹿特丹伊拉斯姆斯大学,荷兰
81,威斯康星大学麦迪逊分校,美国
82,埃默里大学,美国
82,格拉斯哥大学,英国
82,苏黎世大学,瑞士
85,麦克马斯特大学,加拿大
86,柏林洪堡大学,德国
86,图宾根大学,德国
88,阿德莱德大学,澳大利亚
89,波恩大学,德国
90,索邦大学,法国
91,柏林自由大学,德国
91,韩国科学技术研究院,韩国
93,巴黎萨克雷大学,法国
94,伯尔尼大学,瑞士
95,加州大学欧文分校,美国
95,巴黎理工学院,法国
95,南京大学,中国
98,范德堡大学,美国
99,香港城市大学,中国
99,亚琛工业大学,德国
